C3orf33,extracellular
CCDC106,intracellular
CCDC124,intracellular
CCDC28B,intracellular
CCDC14,intracellular
CCDC22,intracellular
CCDC58,intracellular
CCDC78,intracellular
CCDC81,intracellular
CCDC91,intracellular
CCNDBP1,intracellular
CCDC6,intracellular
CCER2,extracellular
CASC3,intracellular
CASP9,intracellular
CTSH,intracellular
CTSS,extracellular
C2orf70,intracellular
C2orf74,intracellular
CBARP,intracellular
AGBL2,intracellular
AGBL1,intracellular
CBSL,intracellular
CBWD2,intracellular
CBWD7,intracellular
CBX4,intracellular
CBX7,intracellular
CCDC120,intracellular
CCDC125,intracellular
CCDC130,intracellular
CCDC134,extracellular
CCDC137,intracellular
CCDC151,intracellular
CCDC24,intracellular
CCDC26,intracellular
CCDC36,intracellular
CCDC39,intracellular
CCDC63,intracellular
CCDC66,intracellular
CCDC97,intracellular
CACNG2,intracellular
CACNG5,intracellular
CACNG7,intracellular
CCL27,extracellular
CCNE2,intracellular
CCNO,intracellular
CCR4,intracellular
CCR6,intracellular
CDC123,intracellular
CDC20B,intracellular
CD226,intracellular
CD276,intracellular
CD302,intracellular
CD5L,extracellular
CD8BP,intracellular
CD97,extracellular
CDC20,intracellular
CDCA5,intracellular
CDKL2,intracellular
CDKN1A,intracellular
CDKN2D,intracellular
CDX1,intracellular
CDY1,intracellular
CDYL,intracellular
CEP192,intracellular
CELA2B,extracellular
CELF4,intracellular
CELSR2,intracellular
CEL,extracellular
CENPC,intracellular
CENPE,intracellular
CENPI,intracellular
CEP70,intracellular
CER1,extracellular
CERS4,intracellular
CETN3,intracellular
C6orf47,intracellular
CFAP20,intracellular
CFAP43,intracellular
CFAP70,intracellular
CFDP1,intracellular
C7orf31,intracellular
C7orf69,extracellular
MB21D1,intracellular
CSGALNACT1,intracellular
C8orf4,intracellular
C8orf44,intracellular
CHI3L1,ECM
HSPD1,ECM
CHCHD2,intracellular
CHD2,intracellular
CHD4,intracellular
CHD8,intracellular
CHMP4C,intracellular
CHMP6,intracellular
CHPT1,intracellular
CHURC1,intracellular
CIDEB,intracellular
CGN,intracellular
CIR1,intracellular
CITED1,intracellular
C11orf49,intracellular
C11orf52,intracellular
C11orf65,intracellular
CAMK2N2,intracellular
CKAP4,ECM
CMTM3,intracellular
C12orf66,intracellular
C12orf65,intracellular
CLASP1,intracellular
CLEC2B,intracellular
CLDN10,intracellular
CLDN17,intracellular
CLDN2,intracellular
CLDND1,intracellular
CLIC1,intracellular
CLIC2,intracellular
CLIC6,intracellular
CD300LF,intracellular
CD300LD,intracellular
CLMP,intracellular
CLN8,intracellular
CLRN2,intracellular
CAMKMT,intracellular
PDE6H,intracellular
NCAPG,intracellular
NCAPG2,intracellular
CNGA3,intracellular
CNOT8,intracellular
CNR1,intracellular
CNTNAP3B,intracellular
CNTN2,intracellular
CNTNAP1,intracellular
CNTNAP3,extracellular
CNTNAP5,intracellular
COASY,intracellular
CDC7,intracellular
CDCA3,intracellular
CDA,extracellular
CDK14,intracellular
CDK9,intracellular
CDKN3,intracellular
CDKN1C,intracellular
CDT1,intracellular
CDV3,intracellular
CDY2A,intracellular
CEP112,intracellular
CEP126,intracellular
CEP162,intracellular
CEP170,intracellular
CEP350,intracellular
CEBPZ,intracellular
CECR2,intracellular
C5orf38,extracellular
CEMP1,intracellular
CEMIP,extracellular
CENPB,intracellular
CENPH,intracellular
CENPK,intracellular
CENPO,intracellular
CEP76,intracellular
CEP95,intracellular
CERS1,intracellular
CETN2,intracellular
C6orf50,intracellular
C6orf106,intracellular
CFAP44,intracellular
CFAP58,intracellular
CFAP99,intracellular
CFC1,extracellular
CFTR,intracellular
C7orf34,extracellular
CGB2,extracellular
CGB3,extracellular
CGNL1,intracellular
CHCHD5,intracellular
CHCHD7,intracellular
CHD3,intracellular
CHERP,intracellular
CHFR,intracellular
CHN2,intracellular
CHIT1,extracellular
CHEK1,intracellular
CHMP3,intracellular
CHP2,intracellular
CHPF2,intracellular
CHSY3,intracellular
C9orf114,intracellular
CFAP157,intracellular
C9orf129,intracellular
C9orf135,intracellular
CFAP77,intracellular
CITED4,intracellular
CITED2,intracellular
C10orf99,extracellular
C11orf21,intracellular
CDK5RAP2,intracellular
C12orf4,intracellular
LINC00477,intracellular
CLEC12B,intracellular
CLEC10A,intracellular
CLEC1A,intracellular
CLEC1B,intracellular
CLEC2A,intracellular
CLEC2D,intracellular
CLEC2L,intracellular
CLEC4A,intracellular
CLEC4D,intracellular
CLEC5A,intracellular
CLCA4,extracellular
CLCNKA,intracellular
CLCN5,intracellular
CLDN19,intracellular
CLDN4,intracellular
CLDN5,intracellular
CLIC5,intracellular
CLIP4,intracellular
CLK2,intracellular
CLK4,intracellular
CLMN,intracellular
CLN5,intracellular
CLNK,intracellular
CAPZA1,extracellular
C2orf16,intracellular
C2orf42,intracellular
CAB39L,intracellular
CBLB,intracellular
CBLC,intracellular
CBLN4,extracellular
CPO,extracellular
CBWD3,intracellular
C3orf20,intracellular
C3orf38,intracellular
CCDC126,extracellular
CCDC141,intracellular
CFAP73,intracellular
TMEM30C,intracellular
CCDC90B,intracellular
CCDC40,intracellular
CCDC50,intracellular
CCDC51,intracellular
CCDC89,intracellular
CCDC94,intracellular
CACNG1,intracellular
CACNG6,intracellular
CACNG8,intracellular
CCK,extracellular
CCL28,extracellular
CCNB2,intracellular
CCNB1,intracellular
CCNC,intracellular
CCND2,intracellular
CCNE1,intracellular
CCNYL2,intracellular
CCZ1,intracellular
LINC01587,intracellular
C4orf19,intracellular
C4orf32,intracellular
CD151,intracellular
ALCAM,extracellular
CD1E,intracellular
MS4A1,intracellular
CD27,extracellular
CD2BP2,intracellular
CD3G,intracellular
CD247,intracellular
CD48,intracellular
CD59,extracellular
CDK5R1,intracellular
CD70,intracellular
CD7,intracellular
CD79B,intracellular
CD80,intracellular
CD81,intracellular
CD99,intracellular
CDC5L,intracellular
CDC73,intracellular
CDHR5,intracellular
CDK13,intracellular
CDK7,intracellular
CDX2,intracellular
C5orf42,intracellular
CEACAM20,intracellular
CEACAM5,intracellular
CEACAM8,intracellular
CELF6,intracellular
CENPL,intracellular
CENPP,intracellular
CENPT,intracellular
CEP41,intracellular
CEP55,intracellular
CEP68,intracellular
CEP85,intracellular
CERS2,intracellular
CP,extracellular
C6orf62,intracellular
C6orf89,intracellular
CFAP74,intracellular
C7orf50,intracellular
C7orf55,intracellular
C7orf66,intracellular
CHAC1,intracellular
CHCHD10,intracellular
CHD1L,intracellular
CHD1,intracellular
CHD5,intracellular
CHD7,intracellular
CHDH,intracellular
C4orf47,intracellular
CDK11B,intracellular
CDRT15L2,intracellular
CD3E,intracellular
CD44,intracellular
CD69,intracellular
CD6,extracellular
CD83,intracellular
CDC16,intracellular
CDC45,intracellular
CDC6,intracellular
CDK18,intracellular
CDKL3,intracellular
CDKL4,intracellular
CDKN1B,intracellular
CDON,ECM
C5orf30,intracellular
C5orf60,intracellular
CEP104,intracellular
CEACAM16,extracellular
CEACAM19,intracellular
CEACAM3,intracellular
CEBPZOS,intracellular
CEBPE,intracellular
CEBPB,intracellular
CELA2A,extracellular
CELF2,intracellular
CELF3,intracellular
CELF5,intracellular
CELSR1,intracellular
CELSR3,intracellular
APITD1,intracellular
CEP44,intracellular
CEP78,intracellular
CEP89,intracellular
CERK,intracellular
CERS3,intracellular
CES1P1,extracellular
C6orf10,intracellular
CFLAR,intracellular
C7orf72,intracellular
C7orf73,intracellular
CGB1,extracellular
CGB7,extracellular
CSGALNACT2,intracellular
C8orf49,intracellular
CHCHD2P9,intracellular
CHIA,extracellular
CHID1,extracellular
CHEK2,intracellular
CHMP1A,intracellular
CHMP4BP1,intracellular
CHRAC1,intracellular
CHST6,intracellular
CHST8,intracellular
CHST9,extracellular
LINC00474,intracellular
C9orf57,intracellular
C9orf69,intracellular
C9orf72,extracellular
CISD3,intracellular
BORCS7,intracellular
C10orf88,intracellular
C10orf90,intracellular
C10orf128,intracellular
C11orf63,intracellular
CKLF,extracellular
CLEC18A,extracellular
CCL3L1,extracellular
CLASP2,intracellular
CLEC11A,extracellular
CLEC4G,intracellular
CLEC6A,intracellular
CLCA2,extracellular
CLCNKB,intracellular
CLCN2,intracellular
CLCN3,intracellular
CLDN12,intracellular
CLDN14,intracellular
CLDN18,intracellular
CLDN1,intracellular
CLDN23,intracellular
CLDN7,intracellular
CCL19,extracellular
CCL2,extracellular
CCNG2,intracellular
CCNI,intracellular
CCNJ,intracellular
CCNT2,intracellular
CCR1,intracellular
CCR9,intracellular
CCZ1B,intracellular
C4orf48,extracellular
CD109,extracellular
CD14,extracellular
CD1A,intracellular
CD1B,intracellular
CD28,intracellular
CD320,intracellular
CD33,intracellular
CDC37L1,extracellular
CD53,intracellular
CDK5R2,intracellular
CD68,intracellular
CD8A,extracellular
CDAN1,intracellular
CDC37,intracellular
CDCP1,extracellular
CDIP1,intracellular
CDIPT,intracellular
CDK10,intracellular
CDK4,intracellular
CDK8,intracellular
CDKN2C,intracellular
CDS1,intracellular
CDX4,intracellular
C5orf45,intracellular
CEP290,intracellular
CEACAM7,intracellular
CEBPG,intracellular
CECR5,intracellular
CENPV,intracellular
CENPW,intracellular
CEP19,intracellular
CEP97,intracellular
CERS6,intracellular
LINC00473,intracellular
CFAP36,intracellular
CFD,extracellular
CFH,extracellular
CFI,extracellular
CGGBP1,intracellular
CGRRF1,intracellular
CH25H,intracellular
BCHE,extracellular
CHMP2A,intracellular
CHST3,intracellular
CHST5,intracellular
CHST7,intracellular
CHST10,intracellular
CHST13,intracellular
C9orf78,intracellular
NDUFAF1,intracellular
CIB3,intracellular
CIB1,intracellular
CISD1,intracellular
CFAP52,intracellular
CFAP53,intracellular
CFC1B,extracellular
HSPE1,intracellular
CHI3L2,extracellular
CHAC2,intracellular
CHCHD1,intracellular
CHD6,intracellular
CHD9,intracellular
CHIC1,intracellular
CHKB,intracellular
CHMP7,intracellular
CHODL,intracellular
CHORDC1,intracellular
CHPF,intracellular
CHST4,intracellular
CHST14,intracellular
CIB4,intracellular
TRAF3IP2,intracellular
CINP,intracellular
KIAA1524,intracellular
C10orf11,intracellular
C10orf67,intracellular
CMTM7,intracellular
CMTM8,intracellular
C12orf73,extracellular
CLEC12A,intracellular
CLEC17A,intracellular
CLEC18B,extracellular
CLEC19A,extracellular
CLASRP,intracellular
CLEC14A,ECM
CLEC3A,extracellular
CLEC4F,intracellular
CLEC4M,extracellular
CLEC7A,intracellular
CLTB,intracellular
CLDN15,intracellular
CLDN22,intracellular
CLDN34,intracellular
CLDN3,intracellular
CLDN9,intracellular
CLTC,ECM
CLIP3,intracellular
CD300C,intracellular
CLN6,intracellular
CLPTM1L,intracellular
CLPP,intracellular
CLPX,intracellular
CLSPN,intracellular
CLUL1,extracellular
CMA1,ECM
C14orf132,intracellular
CNP,intracellular
NCAPD2,intracellular
NCAPH,intracellular
CNDP1,extracellular
CNGA2,intracellular
CNOT1,intracellular
CNPY4,extracellular
PDE6G,intracellular
CNTN1,intracellular
C15orf62,intracellular
C4A,extracellular
C3orf80,intracellular
CCDC105,intracellular
CDC14C,intracellular
CCDC174,intracellular
CCDC183,intracellular
CCDC188,intracellular
CCAR2,intracellular
-,intracellular
CCDC25,intracellular
CCDC96,intracellular
CCDC9,intracellular
CACNG3,intracellular
CACNG4,intracellular
CCL16,extracellular
CCL20,extracellular
CCL24,extracellular
CCL5,extracellular
CCND1,intracellular
CCNG1,intracellular
CCNL1,intracellular
CCNT1,intracellular
CCPG1,intracellular
CCR3,intracellular
CCRL2,intracellular
CCSER2,intracellular
CCS,intracellular
C4orf26,extracellular
CD19,intracellular
CD4,intracellular
CDHR3,intracellular
CDNF,extracellular
CDR2,intracellular
C5orf64,extracellular
CEP128,intracellular
CEP152,intracellular
CEP295,intracellular
CEP85L,intracellular
CEACAM21,intracellular
CEACAM4,intracellular
CEACAM6,intracellular
CELF2-AS1,extracellular
CEBPD,intracellular
CELA3A,intracellular
CELF1,intracellular
CENPA,intracellular
CENPF,intracellular
CENPQ,intracellular
ITGB3BP,intracellular
CEP72,intracellular
CETP,extracellular
C6orf15,ECM
CFAP206,intracellular
CFAP45,intracellular
CFAP61,intracellular
CFB,extracellular
CTH,intracellular
C8orf33,intracellular
C8orf37,intracellular
C8orf48,intracellular
CHAMP1,intracellular
CHP1,intracellular
CARHSP1,intracellular
CHSY1,extracellular
CHST1,intracellular
CHST2,intracellular
CEP120,intracellular
CEP164,intracellular
CEP57L1,intracellular
CECR9,extracellular
CENPM,intracellular
CEP57,intracellular
CEP63,intracellular
CEP83,intracellular
CEPT1,intracellular
CERKL,intracellular
CERS5,intracellular
CETN1,intracellular
C6orf1,extracellular
C6orf120,extracellular
C6orf136,intracellular
C6orf163,intracellular
C6orf203,intracellular
C6orf226,intracellular
CFAP46,intracellular
CFAP54,intracellular
LINC01006,intracellular
C7orf61,intracellular
CGREF1,extracellular
UGT8,intracellular
C8orf88,intracellular
CHIC2,intracellular
CHN1,intracellular
CHMP5,intracellular
TESC,intracellular
CHRD,extracellular
CHST15,intracellular
CHTOP,intracellular
C9orf16,intracellular
C9orf64,intracellular
CIAO1,intracellular
CCNB1IP1,intracellular
CIRBP,intracellular
C10orf62,intracellular
C10orf105,intracellular
C11orf44,extracellular
C11orf88,intracellular
CAMK2N1,intracellular
CDK5RAP1,intracellular
CKAP2,intracellular
CKAP5,intracellular
CMTM6,intracellular
CKAP2L,intracellular
CLEC16A,intracellular
CLEC18C,extracellular
CHAT,intracellular
CLCC1,intracellular
CLCN4,intracellular
CLDN20,intracellular
CLDN25,intracellular
CLDN8,intracellular
CLDND2,intracellular
CYSLTR1,intracellular
CLUAP1,intracellular
CLU,ECM
CLVS1,intracellular
CLIP1,intracellular
CLK3,intracellular
CLOCK,intracellular
CLPB,intracellular
CLRN3,intracellular
CMAHP,intracellular
SLC25A12,intracellular
CMIP,intracellular
CMSS1,intracellular
C14orf119,intracellular
LINC00596,intracellular
CNGB3,intracellular
CNIH3,intracellular
CNNM1,intracellular
CNNM3,intracellular
CNNM4,intracellular
CNOT11,intracellular
CNOT6L,intracellular
CNTD1,intracellular
CNTN3,intracellular
C15orf52,intracellular
C15orf61,extracellular
C4B,extracellular
C5,extracellular
C8G,extracellular
COA3,intracellular
COA7,intracellular
PPCDC,intracellular
EBF2,intracellular
EBF3,intracellular
EBF4,intracellular
CFL2,intracellular
COIL,intracellular
COLEC11,extracellular
COLEC12,intracellular
CLPSL2,extracellular
COMMD2,intracellular
COPZ2,intracellular
COQ3,intracellular
COQ5,intracellular
COQ7,intracellular
CORO2B,intracellular
CORIN,extracellular
CORT,extracellular
COX17,intracellular
COX5A,intracellular
COX5B,intracellular
C16orf62,intracellular
CYP2D7,intracellular
CYP3A43,intracellular
CYP39A1,intracellular
CYP3A4,intracellular
CYP4F3,intracellular
CYP4F2,intracellular
CYP4Z2P,intracellular
CPED1,intracellular
STUB1,intracellular
CHKA,intracellular
CHMP1B,intracellular
CHMP2B,intracellular
CHMP4A,intracellular
CHMP4B,intracellular
CHST11,intracellular
CHST12,intracellular
CIDEC,intracellular
CIPC,intracellular
CISD2,intracellular
CISH,intracellular
CS,intracellular
C10orf35,intracellular
C10orf76,intracellular
C10orf111,intracellular
C11orf1,intracellular
C11orf54,intracellular
C11orf68,intracellular
C11orf87,intracellular
C11orf94,extracellular
CMTM2,intracellular
CKS2,intracellular
CLEC4C,intracellular
CLEC4E,intracellular
CD207,intracellular
CLEC9A,intracellular
CLCA1,extracellular
CLTA,intracellular
CLCF1,extracellular
CLECL1,intracellular
CLCN1,intracellular
CLCN6,intracellular
CLCN7,intracellular
CLDN11,intracellular
CLDN16,intracellular
CLDN24,intracellular
CLDN6,intracellular
CLIC3,intracellular
CYSLTR2,intracellular
CLUH,intracellular
CLYBL,intracellular
CHGA,extracellular
CMPK2,intracellular
COMTD1,intracellular
CMTR1,intracellular
C14orf37,intracellular
CNBD2,intracellular
CNBP,intracellular
CTDNEP1,intracellular
CNKSR1,intracellular
CNN3,intracellular
CNNM2,intracellular
CNOT4,intracellular
CNPY2,intracellular
CNPY3,intracellular
CNR2,intracellular
CNRIP1,intracellular
CNTN5,intracellular
CNTN6,intracellular
CNTNAP2,intracellular
C15orf39,intracellular
COG1,intracellular
CMYA5,intracellular
C14orf79,intracellular
C14orf93,extracellular
CNIH1,intracellular
CNN1,intracellular
CNN2,intracellular
CNOT10,intracellular
CNPY1,intracellular
CNST,intracellular
CNTF,extracellular
CNTRL,intracellular
C2,extracellular
C3,extracellular
COA6,intracellular
COG6,intracellular
COG8,intracellular
COMMD1,intracellular
COMMD7,intracellular
COPB1,intracellular
COPE,intracellular
COQ2,intracellular
COQ6,intracellular
CORO1A,intracellular
COTL1,intracellular
CYP2A6,intracellular
CYP2B6,intracellular
CYP2C9,intracellular
CYP2E1,intracellular
CYP3A5,intracellular
CYP4F8,intracellular
CYP4F12,intracellular
CYP7B1,intracellular
CPLX3,intracellular
CPNE2,intracellular
CPNE3,intracellular
CAPNS2,intracellular
CPVL,intracellular
CPXM2,ECM
C18orf32,intracellular
C18orf25,intracellular
CREBL2,intracellular
CRBN,intracellular
CRCT1,intracellular
CREG2,extracellular
CREB1,intracellular
SS18L1,intracellular
CRYGB,intracellular
CRH,extracellular
C1orf61,intracellular
CROCC,intracellular
CRB2,extracellular
CLRN1,intracellular
CMBL,intracellular
CMKLR1,intracellular
CAMTA2,intracellular
C14orf166,intracellular
CNGA1,intracellular
CNIH2,intracellular
CNOT2,intracellular
CNOT6,intracellular
CNPPD1,intracellular
CNTN4,extracellular
CNTNAP4,intracellular
C6,extracellular
C8A,extracellular
COA5,intracellular
COBLL1,intracellular
COLCA1,intracellular
COMMD8,intracellular
COPG1,intracellular
COQ9,intracellular
MT-CO1,intracellular
COX20,intracellular
MT-CO3,intracellular
COX7C,intracellular
COX7A2L,intracellular
COX8A,intracellular
CMC1,intracellular
C16orf46,intracellular
CCP110,intracellular
CYP11A1,intracellular
CEP250,intracellular
CYP27A1,intracellular
CYP2J2,intracellular
CYP2R1,intracellular
CYP46A1,intracellular
CYP4B1,intracellular
CPEB2,intracellular
CPN2,extracellular
CPNE6,intracellular
CPXM1,extracellular
C17orf99,extracellular
LINC00470,intracellular
CREB3L3,intracellular
CRYBA2,intracellular
CRYBB1,intracellular
C7,extracellular
C8B,extracellular
COA1,intracellular
COLCA2,intracellular
RBBP8,intracellular
COMMD3,intracellular
COMMD10,intracellular
ARCN1,intracellular
SLC31A2,intracellular
CORO2A,intracellular
CORO1C,intracellular
CORO6,intracellular
CORO7,intracellular
COX14,intracellular
COX4I2,intracellular
COX7B,intracellular
C16orf78,intracellular
CYP2A7,intracellular
CYP3A7,intracellular
CYP7A1,intracellular
CPEB3,intracellular
CPNE8,intracellular
CPSF4L,intracellular
CPT1C,intracellular
CPT2,intracellular
CPXCR1,intracellular
C17orf67,extracellular
C17orf96,intracellular
CRADD,intracellular
CRYBB3,intracellular
CRHR1,intracellular
CRYGD,intracellular
CRLF1,extracellular
CRTC1,intracellular
CRB3,intracellular
CRY1,intracellular
C19orf12,intracellular
CSF3R,extracellular
CSH1,extracellular
CASKIN2,intracellular
CSMD2,intracellular
CCSMST1,intracellular
CIZ1,intracellular
C11orf24,intracellular
C11orf57,intracellular
CMTM1,intracellular
CMTM5,intracellular
CKS1B,intracellular
CLGN,intracellular
CLTCL1,intracellular
CLIC4,intracellular
CLIP2,intracellular
CLK1,intracellular
CLLU1,intracellular
CD300LB,intracellular
CD300LG,intracellular
CD300A,intracellular
CLN3,intracellular
CLP1,intracellular
CLVS2,intracellular
CMC4,intracellular
SLC25A13,intracellular
CAMTA1,intracellular
C14orf144,extracellular
CTNNBIP1,intracellular
NCAPD3,intracellular
CNFN,intracellular
CNGB1,intracellular
CNOT7,intracellular
CNTFR,intracellular
CNTLN,intracellular
CNTROB,intracellular
COG2,intracellular
COG3,intracellular
CLPS,extracellular
COMMD6,intracellular
COMT,intracellular
COQ4,intracellular
NR2F2,intracellular
COX15,intracellular
COX18,intracellular
COX6C,intracellular
C9orf47,extracellular
C9orf91,intracellular
CIART,intracellular
CIB2,intracellular
CIC,intracellular
CIDEA,intracellular
TRIP10,intracellular
C10orf25,extracellular
LINC00614,intracellular
C10orf120,intracellular
C11orf45,extracellular
CDK5RAP3,intracellular
CMTM4,intracellular
C12orf29,intracellular
C12orf49,extracellular
CLCA3P,extracellular
CD300E,intracellular
CLPTM1,intracellular
CMTR2,intracellular
C14orf159,intracellular
NCAPH2,intracellular
CNDP2,intracellular
CNGA4,intracellular
CNIH4,intracellular
CNKSR2,intracellular
CNKSR3,intracellular
CNOT3,intracellular
C9,extracellular
COA4,intracellular
CFL1,intracellular
COG4,intracellular
COG5,intracellular
COG7,intracellular
COMMD4,intracellular
COMMD5,intracellular
COPA,extracellular
COX19,intracellular
COX4I1,intracellular
COX7A2P2,intracellular
COX8C,intracellular
CEP135,intracellular
CYP19A1,intracellular
CYP1A2,intracellular
CYP24A1,intracellular
CYP2C8,intracellular
CYP2S1,intracellular
CYP4A22,intracellular
CYP4V2,intracellular
CYP4Z1,intracellular
CPEB1,intracellular
CPEB4,intracellular
CIAPIN1,intracellular
CPLX1,intracellular
CPAMD8,extracellular
CPNE1,intracellular
CPNE7,intracellular
CPNE9,intracellular
CAPNS1,intracellular
CPPED1,intracellular
CPSF2,intracellular
CPSF4,intracellular
CPSF7,intracellular
CPTP,intracellular
C17orf89,intracellular
CRTAC1,ECM
CRYBG3,intracellular
CRYGS,intracellular
MCC,intracellular
CHRDL2,extracellular
CREG1,extracellular
CRIP3,intracellular
CRKL,intracellular
CRLF3,intracellular
CROCCP3,intracellular
CRYAB,intracellular
CRYM,intracellular
CSF1,extracellular
CSNK2A3,intracellular
CST9LP1,extracellular
CSTF3,intracellular
C20orf173,intracellular
CTDSP1,intracellular
CTDSPL,intracellular
CHTF18,intracellular
CTAGE5,intracellular
SLC44A5,intracellular
SLC7A4,intracellular
CTR9,intracellular
CIT,intracellular
CTXN3,intracellular
CUL4A,intracellular
CXorf66,intracellular
COX7B2,intracellular
GJA9,intracellular
CXADR,extracellular
GJB1,intracellular
GJB3,intracellular
GJB7,intracellular
CXCR6,intracellular
GJD4,intracellular
COBL,intracellular
EBF1,intracellular
COLEC10,extracellular
COMMD9,intracellular
COPB2,intracellular
COPG2,intracellular
SLC31A1,intracellular
COX10,intracellular
COX16,intracellular
CMC2,intracellular
CYP17A1,intracellular
CYP1A1,intracellular
CYP20A1,intracellular
CYP26B1,intracellular
CYP27B1,intracellular
CYP2C18,intracellular
CYP2C19,intracellular
CYP2D6,intracellular
CYP2F1,intracellular
CYP2W1,intracellular
CYP4F11,intracellular
CYP4X1,intracellular
CPNE4,intracellular
CPSF3,intracellular
CPSF6,intracellular
CPS1,intracellular
CPT1B,intracellular
RCSD1,intracellular
C17orf78,intracellular
LINC00526,intracellular
CR1,intracellular
CREB3L2,intracellular
CRYBA1,intracellular
CRYBA4,intracellular
CRYBB2,intracellular
CRYGC,intracellular
CRNKL1,intracellular
CRTAP,ECM
CRTC2,intracellular
CYSRT1,intracellular
CRYAA,intracellular
C19orf18,intracellular
C19orf35,intracellular
C19orf57,intracellular
C19orf68,intracellular
CSF3,extracellular
CSNK2A2,intracellular
CSMD1,intracellular
CSMD3,intracellular
COPS3,intracellular
CSPG4,extracellular
C20orf27,intracellular
C20orf195,intracellular
CTAG2,intracellular
CTAGE1,intracellular
CTAGE8,intracellular
SLC44A1,intracellular
SLC44A2,intracellular
SLC44A4,intracellular
AGAP14P,intracellular
CTNNA2,intracellular
POMC,extracellular
CLPSL1,extracellular
COPRS,intracellular
COPZ1,intracellular
CORO1B,intracellular
NR2F1,intracellular
COX11,intracellular
MT-CO2,intracellular
C16orf45,intracellular
C16orf92,intracellular
CFAP100,intracellular
CYP1B1,intracellular
CYP26A1,intracellular
CYP26C1,intracellular
CYP2A13,intracellular
CYP2U1,intracellular
CYP4A11,intracellular
CYP4F22,intracellular
CYP51A1,intracellular
CYP8B1,intracellular
CPLX2,intracellular
CPNE5,intracellular
CPSF1,intracellular
CPT1A,intracellular
BORCS6,intracellular
C17orf80,intracellular
COQ10B,intracellular
CREB3L4,intracellular
CREM,intracellular
CREBRF,intracellular
CRK,intracellular
CRLF2,extracellular
CRLS1,intracellular
CRAMP1,intracellular
CARNS1,intracellular
CRY2,extracellular
GPS1,intracellular
KAT14,intracellular
CSRP2,intracellular
CSTF1,intracellular
CSTF2T,intracellular
CLSTN3,intracellular
CTDP1,intracellular
CTIF,intracellular
CTLA4,intracellular
CTNNA1,intracellular
CTRB1,extracellular
CATSPERB,intracellular
CATSPER4,intracellular
CTXN1,intracellular
CUL2,intracellular
CUL3,intracellular
C22orf24,intracellular
C22orf46,extracellular
CYLD,intracellular
CYTIP,intracellular
CST1,extracellular
DDX11L8,intracellular
DPY19L3,intracellular
DAAM1,intracellular
DAB1,intracellular
DACT3,intracellular
DAPK3,intracellular
DEFB112,extracellular
DEFB130,extracellular
DEFB135,extracellular
DBF4,intracellular
DBNDD1,intracellular
DIABLO,intracellular
DBR1,intracellular
DYNC1I1,intracellular
DCAF5,intracellular
DCAF7,intracellular
DCSTAMP,intracellular
DCX,intracellular
DDA1,intracellular
DDX11,intracellular
DDX17,intracellular
DDX31,intracellular
DDX3Y,intracellular
DDX46,intracellular
DDX52,intracellular
DDX54,intracellular
DDX5,ECM
DEAF1,extracellular
DEDD,intracellular
DEFA6,extracellular
SLC7A3,intracellular
CTRL,intracellular
CATSPERG,intracellular
CUTC,intracellular
CXorf23,intracellular
COX6A2,intracellular
COX7A1,intracellular
GJA1,intracellular
CYB5A,intracellular
CYBRD1,intracellular
CYTH1,intracellular
DPY19L2P1,intracellular
DPY19L2P2,intracellular
SDR42E1,intracellular
DNAAF1,intracellular
DAPK1,intracellular
DAZ4,intracellular
DAXX,intracellular
DEFB128,extracellular
DEFB133,extracellular
DEFB136,extracellular
DBX2,intracellular
DCDC2,intracellular
DCD,ECM
DCLK1,intracellular
CXorf57,intracellular
GJA4,intracellular
GJD3,intracellular
GJC2,intracellular
CXCL16,extracellular
MT-CYB,intracellular
CYFIP1,intracellular
CYS1,intracellular
CYSTM1,intracellular
SPECC1L,intracellular
DEFB106A,extracellular
DEFB108B,extracellular
DPY19L4,intracellular
DNAAF5,intracellular
DACH2,intracellular
DACT1,intracellular
DAD1,intracellular
CD55,extracellular
DAPL1,intracellular
DAZ2,intracellular
DAZAP1,intracellular
DEFB131,extracellular
DEFB132,extracellular
DEFB134,extracellular
DBF4B,intracellular
DBNDD2,intracellular
DBNL,intracellular
DCAF12L1,intracellular
DCAF10,intracellular
DCAF11,intracellular
DCAF13,intracellular
DCBLD2,intracellular
DCDC2C,intracellular
DCLK3,intracellular
DDIAS,intracellular
CPLX4,intracellular
C17orf62,intracellular
LINC00305,extracellular
CR2,intracellular
CREB3L1,intracellular
CHRDL1,extracellular
CHRFAM7A,intracellular
CRYGA,intracellular
CRISP2,extracellular
CRHR1-IT1,extracellular
CRP,extracellular
R3HDML,extracellular
CRB1,extracellular
CRX,intracellular
TMEM63C,intracellular
TMEM63A,intracellular
KCNIP3,intracellular
CSF1R,intracellular
CSNK2B,intracellular
CASKIN1,intracellular
CSK,intracellular
CSRP1,intracellular
CLSTN2,intracellular
C20orf203,intracellular
CTDSP2,intracellular
CTAG1A,intracellular
CTAGE9,intracellular
CTNND1,intracellular
CTNNAL1,intracellular
CTNS,intracellular
CTNNB1,intracellular
SLC7A1,intracellular
CTDSPL2,intracellular
CATSPER2,intracellular
CUL4B,intracellular
CUZD1,intracellular
CWC27,intracellular
CXorf67,intracellular
CX3CR1,intracellular
COX6B2,intracellular
GJA3,intracellular
GJA5,intracellular
GJB6,intracellular
CXCL6,extracellular
CXCR1,intracellular
